id,language,true_label,model,strategy,prediction,confidence,explanation
128,C,ai,gemini-2.5-flash,zero_shot,human,9,"The code contains a clear typo ('Aliqot' instead of 'Aliquot') in a printf statement, a significant logic bug where `c.sequence[0]` is incorrectly used as the length of the sequence in printing loops, and a comment describing 'periods in square brackets' which is not implemented by the code."
129,C,ai,gemini-2.5-flash,zero_shot,human,9,"The code exhibits several human fingerprints, including hardcoded magic numbers for array sizes (e.g., `d[1000][1000]`) without explanation, an idiosyncratic use of `goto` for control flow, and a `levenshtein_align` function that appears incomplete or buggy, as it never populates the output strings but repeatedly sets them to empty."
130,C,ai,gemini-2.5-flash,zero_shot,human,7,"The code attempts to call `first(third)` where `third` is used before its declaration, which would result in a compilation error or warning (implicit declaration) and suggests human oversight or incomplete work."
131,C,ai,gemini-2.5-flash,zero_shot,human,8,"The code includes an explicit performance measurement for 'nothing' (timing an empty operation), which is a characteristic human experimental or debugging step to understand timing overhead or establish a baseline."
132,C,ai,gemini-2.5-flash,zero_shot,human,8,"The code contains a significant bug in the `caesar_cipher` function: it uses `alphabet + num` in `strncpy` without validating that `num` is non-negative, which will lead to undefined behavior (likely a crash) when attempting decryption with a negative shift value like `caesar_cipher(encrypted, -3)` in `main`."
133,C,ai,gemini-2.5-flash,zero_shot,human,9,"The code contains several instances of non-breaking spaces (U+00A0) instead of regular spaces, particularly around declarations and in printf strings, which is a strong idiosyncratic human fingerprint. Additionally, the specific, unexplained magic numbers `13` and `14` in the permutation logic suggest manual crafting rather than a generalized pattern."
134,C,ai,gemini-2.5-flash,zero_shot,human,9,"The `fractal_program` array contains a specific, unexplained sequence of rational numbers, which are clear 'magic numbers' characteristic of human-written code. The hardcoded '20' in the main loop is also an unexplained magic number, reinforcing this."
135,C,ai,gemini-2.5-flash,zero_shot,human,8,"The `if(res!= CURLE_OK)` statement lacks curly braces for its single-line body, which is a common human coding habit/shortcut but often omitted by AI for consistent, robust structure. Additionally, the test data includes a clearly malformed MAC address ('23:45:67') without explanation, suggesting human-authored test data or a minor oversight."
136,C,ai,gemini-2.5-flash,zero_shot,human,8,"The code includes a version annotation `// version 1.1.2`, which is a clear human fingerprint indicating authorship and version tracking."
137,C,ai,gemini-2.5-flash,zero_shot,ai,7,"No human fingerprints were found. The code is structurally clean, stylistically uniform, and serves as a minimal, self-contained demonstration of terminal manipulation, characteristic of AI-generated examples."
138,C,ai,gemini-2.5-flash,zero_shot,human,9,"The code contains a significant conceptual error: `sim` (the average number of set bits per N-bit integer) is compared against `p * (1 - p)` (the variance of a single Bernoulli trial), indicating a misunderstanding of the expected value of the simulation or the definition of 'run density'. Additionally, the `runs` function is misnamed as it counts set bits rather than traditional runs, and the `P` macro is defined but unused."
139,C,ai,gemini-2.5-flash,zero_shot,human,8,"The code contains non-standard whitespace characters (U+00A0 NO-BREAK SPACE) instead of regular spaces, an idiosyncratic artifact of text editing or transfer. Additionally, the verbose `printf` statements within the `rpn` function serve as live debugging/tracing output, common during human development."
140,C,ai,gemini-2.5-flash,zero_shot,human,9,"The code contains a functional bug where the `r` argument, intended as a set of characters to strip (e.g., 'a', 'e', 'i' in the example), is used directly as a regex pattern without forming a character class (e.g., `[aei]`). This discrepancy between implied intent and actual implementation is a strong human fingerprint."
141,C,ai,gemini-2.5-flash,zero_shot,ai,7,"No human fingerprints were found. The code is minimal and uses consistently placeholder-flavored names ('x', 'condition', 'truevalue', 'falsevalue')."
142,C,ai,gemini-2.5-flash,zero_shot,human,8,"The code contains the human fingerprint of an idiosyncratic type inconsistency (`size_t tps = 0.0;` followed by integer division for `tps`). It also features a detailed explanation of `volatile` usage to circumvent compiler optimizations, which suggests lived experience with C development issues."
143,C,ai,gemini-2.5-flash,zero_shot,human,9,"The code contains several human fingerprints: an idiosyncratic non-breaking space character (U+00A0) on an empty line, a magic number (20) used instead of a calculated array size, and a subtle typo (trailing space) in one of the answer strings."
144,C,ai,gemini-2.5-flash,zero_shot,ai,7,"The code is structurally clean and stylistically uniform, lacking any specific 'human fingerprints' such as idiosyncratic style, commented-out experimental code, or informal annotations. The placeholder function `do_something_with(line)` is generic and often found in AI-generated examples."
145,C,ai,gemini-2.5-flash,zero_shot,human,8,"The `levenshtein` function is incorrectly named, as its implementation does not compute Levenshtein distance but rather performs a custom, somewhat idiosyncratic string alignment. The logic, especially the `if (str2[i] == '-') removed++;` line, appears to be a specific, possibly buggy, human attempt at a solution rather than a standard or AI-generated algorithm."
146,C,ai,gemini-2.5-flash,zero_shot,human,7,"The code lacks defensive programming in the `main` function (no input validation for `argv[1]`), which is a common shortcut taken by humans for simple utility scripts, whereas AI often includes robust error handling by default."
147,C,ai,gemini-2.5-flash,zero_shot,human,8,"The use of the infinity symbol ('∞') in a printf statement for output formatting is an idiosyncratic choice, indicative of a human's personal preference or unique approach to marking output."
148,C,ai,gemini-2.5-flash,zero_shot,human,9,"The code contains multiple idiosyncratic human fingerprints within the printf format string: the non-standard GNU extension `%,d` specifier, the presence of non-breaking spaces, and the misuse of `%n` without a corresponding argument, which would lead to undefined behavior or a crash."
149,C,ai,gemini-2.5-flash,zero_shot,ai,8,"No human fingerprints were found. The code exhibits several AI fingerprints: pedagogical comments explaining the outcome of each line (e.g., '// prints ""default implementation""'), a main function structured as a didactic example with exhaustive edge-case coverage, and consistently placeholder-flavored names like 'Delegator', 'Thingable', and 'Delegate'."
150,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains non-ASCII spaces (non-breaking spaces, U+00A0) within the printf format strings ('by %d columns', 'by %d pixels'). This is a strong human fingerprint, indicating a typo or an idiosyncrasy from copy-pasting or editor settings."
151,C,human,gemini-2.5-flash,zero_shot,ai,7,"No human fingerprints were found; the code is structurally clean, stylistically uniform, and lacks any idiosyncratic elements or historical residue typically found in human-authored code."
152,C,human,gemini-2.5-flash,zero_shot,human,8,"The use of non-standard ' ' (NO-BREAK SPACE) characters for blank lines is a strong idiosyncratic human fingerprint. Additionally, minor indentation inconsistencies and 'magic numbers' (5, 3) for movement thresholds suggest human authorship."
153,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains several strong human fingerprints, including informal comments ('nonsensical hyphens to make greedy wrapping method look bad', 'pretty sure there's an off-by-one bug here somewhere'), a self-deprecating comparison to Knuth's TeX algorithm, and clearly incomplete code in the `balanced_wrap` function."
154,C,human,gemini-2.5-flash,zero_shot,human,8,"The comment `/* To break goto infinite loop. */` directly addresses a potential bug/pitfall introduced by the code's own complex logic, which is a strong fingerprint of a human author's 'lived experience' (debugging or designing an intricate demonstration). The informal, self-aware tone in some print statements also reinforces human authorship."
155,C,human,gemini-2.5-flash,zero_shot,human,8,"The code contains several human fingerprints: an idiosyncratic leading space before 'int main()', a non-breaking space character (U+00A0) after 'base' in a printf string, and the use of the magic number '1500000' as a search limit without further explanation, which often stems from empirical testing or problem context."
156,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains non-breaking spaces (U+00A0) in the printf format strings, indicative of an idiosyncratic style or typo, and utilizes advanced C macro tricks with designated initializers to simulate named/default parameters, a distinctive language idiom."
157,C,human,gemini-2.5-flash,zero_shot,human,9,"The code exhibits classic C human fingerprints, including K&R-style brace placement (opening brace on its own line for functions/blocks) and `int` on a new line before `main()`. Additionally, comments explain design choices and flag implications (e.g., 'Request only one socket type... Else we would get both...'), rather than just restating the code."
158,C,human,gemini-2.5-flash,zero_shot,human,7,"The use of `printf(""\b]\n"");` to backspace for output formatting is an idiosyncratic stylistic choice, and the lack of error checking for `malloc` is less typical of uniformly robust AI output."
159,C,human,gemini-2.5-flash,zero_shot,human,8,"The code implements a non-deterministic choice operator ('amb') using C's variadic arguments and implies specific control flow mechanisms (likely setjmp/longjmp via undeclared TRY/FAIL macros), which is a distinctive and specialized programming idiom indicating human authorship."
160,C,human,gemini-2.5-flash,zero_shot,human,9,"The code exhibits several strong human fingerprints: it is written in Icon/Unicon, a niche programming language (distinctive language idiom); includes versioning `$define VERSION 0.6`; contains informal comments like '# allow a couple of cli options'; and features conditional debug print statements `if \debug then { write(&errout, ...)}`. The snippet also ends abruptly with 'proced', suggesting it was cut from a larger human-authored file."
161,C,human,gemini-2.5-flash,zero_shot,ai,8,"No human fingerprints were found. The code is structurally clean, stylistically uniform, and the `main` function serves purely as a demonstration of the `pancake` function, which is a common characteristic of AI-generated code snippets."
162,C,human,gemini-2.5-flash,zero_shot,human,8,"The code contains a non-breaking space character (U+00A0) on a seemingly blank line between the function declaration and `main`, which is a strong idiosyncratic artifact of human editing or copy-pasting, not typically generated by AI."
163,C,human,gemini-2.5-flash,zero_shot,human,8,"The code uses a distinct C idiom for 1-based array indexing (`*q = (int*)malloc(sizeof(int) * N) - 1;`), which is a sophisticated pointer-arithmetic offset and a strong human fingerprint."
164,C,human,gemini-2.5-flash,zero_shot,human,8,"The code uses a distinctive K&R style function definition (`int\nmain(void)`), which is an idiosyncratic stylistic choice often associated with human C programmers."
165,C,human,gemini-2.5-flash,zero_shot,human,9,"The code includes an explicit attribution to 'Claudio Rocchini' and a Wikipedia URL, and ends abruptly with an incomplete line (`color[`), both strong human fingerprints indicating a specific history of authorship/copying and unfinished work."
166,C,human,gemini-2.5-flash,zero_shot,human,8,"The comment `// array bounds is sort of random here, it's big enough for 64bit unsigned.` contains colloquial and informal phrasing ('sort of random', 'big enough') indicative of a human's thought process and pragmatic estimation rather than a precise, AI-generated explanation."
167,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains non-breaking spaces (U+00A0) in the printf statement within the TEST macro, which is a strong idiosyncratic fingerprint. Additionally, the TEST macro utilizes idiomatic and robust C features like `do { ... } while(false);` and argument stringification (`#X`), indicative of human authorship."
168,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains a direct reference to a Stack Overflow URL (http://stackoverflow.com/questions/3385515/static-assert-in-c) and a colloquial comment ('// token pasting madness:'), which are strong indicators of human authorship."
169,C,human,gemini-2.5-flash,zero_shot,human,9,"The comment '// pesky 3' is a strong human fingerprint, being colloquial and indicative of an author's specific observation or struggle during development."
170,C,human,gemini-2.5-flash,zero_shot,human,8,"The code exhibits a distinctive language idiom: a concise, one-liner C/C++ style that omits braces for a single-statement loop (`while(1) puts(""SPAM"");`), a common human stylistic choice for brevity."
171,C,human,gemini-2.5-flash,zero_shot,human,8,"The comment `//the zodiac cycle didnt start until 4 CE, so years <4 shouldnt be valid` contains informal contractions ('didnt', 'shouldnt'), which are characteristic of human-written comments and generally absent from AI-generated text."
172,C,human,gemini-2.5-flash,zero_shot,human,9,"The code exhibits several human fingerprints, including the use of K&R-style function definitions (e.g., `void\nreader_entry(void)`), a hardcoded local path (`input.txt`), and a distinct typo involving a non-breaking space character (U+00A0) in the `printf` statement: `""Printed %zu lines.\n""`."
173,C,human,gemini-2.5-flash,zero_shot,ai,8,"The code exhibits AI fingerprints in the form of pedagogical comments that explain specific language features ('the rest of elements get the value 0', 'automatically sizes') directly related to the immediately following line, a common pattern in AI-generated explanatory code. There are no strong human fingerprints present."
174,C,human,gemini-2.5-flash,zero_shot,human,8,"The complex ternary operator in the `merge` function exhibits distinctive and specific alignment, which is an idiosyncratic stylistic choice often found in human-written code for readability, rather than the uniform output of an AI."
175,C,human,gemini-2.5-flash,zero_shot,ai,8,"The code is structurally clean, uses standard C idioms (`sizeof(*foos)`), and lacks any human fingerprints such as comments, stylistic inconsistencies, or experimental code fragments. It represents a canonical and clean implementation that an AI would typically produce."
176,C,human,gemini-2.5-flash,zero_shot,human,8,"The custom C macro `mpq_for` utilizes distinctive C idioms like token pasting (`mpq_##op`) and the `do { ... } while (0)` wrapper for robustness, which are characteristic of human-authored code for abstraction and convenience."
177,C,human,gemini-2.5-flash,zero_shot,human,8,"The code contains a grammatical error in the `fputs` call: ""unable allocate memory buffer"" (should be ""unable to allocate""). This type of typo/grammatical inaccuracy is a strong human fingerprint."
178,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains specific magic numbers (e.g., `33501551`, `0x5C5CF5C`) in `Str_Hash` without explanation, a highly customized sorting algorithm in `sortedWord`, and ends abruptly with an incomplete line `he`, all strong indicators of human authorship."
179,C,human,gemini-2.5-flash,zero_shot,human,9,"The code exhibits several distinctive C language idioms, including the `typedef struct edit_s edit_t, *edit;` pattern and a specific method for allocating a contiguous 2D array using `malloc` for pointers and `calloc` for the data block, followed by manual pointer arithmetic for row offsets."
180,C,human,gemini-2.5-flash,zero_shot,ai,8,"The comment `/* Same as above with slight different syntax. */` is a pedagogical explanation of a language nuance, which is a strong AI fingerprint. The `/* ... */` comments also suggest demonstration scaffolding."
181,C,human,gemini-2.5-flash,zero_shot,human,7,"The code employs distinctive C language idioms, specifically the `typedef struct { ... } *node;` pattern and the consistent use of `0` instead of `NULL` for null pointer assignments and comparisons, which are stylistic choices common in human-written C code."
182,C,human,gemini-2.5-flash,zero_shot,ai,7,"The code snippet is a single, perfectly standard C function declaration, completely devoid of any 'human fingerprints' such as comments, stylistic quirks, or interactive artifacts. Its clean and generic nature, without any signs of human authorship residue, points towards AI generation."
183,C,human,gemini-2.5-flash,zero_shot,human,8,"The code consistently uses non-breaking spaces ('\u00A0') instead of regular spaces in several places, including empty lines and within printf format strings (e.g., '%s  %s\n', 'plaintext is : %s\n'). This is a distinct idiosyncratic artifact typically found in human-written code due to editor settings, copy-pasting, or locale, and is highly unusual for AI-generated code."
184,C,human,gemini-2.5-flash,zero_shot,human,9,"The code demonstrates a distinctive C idiom for implementing 'functors' using function pointers and a `CALL` macro, which is a sophisticated design pattern. The comment `/* prints ""0.500000"" */` also indicates a human running and verifying the code's output."
185,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains clear human fingerprints: explicit authorship attribution in the initial comment ('based on the code of Claudio Rocchini'), the presence of non-breaking spaces (U+00A0) in comments and print statements, and the snippet ends abruptly mid-line ('color['), indicating an incomplete or copied fragment."
186,C,human,gemini-2.5-flash,zero_shot,human,8,"The code uses a multi-statement `#define swap` macro with explicit curly braces `{}`, followed by an `#undef swap`, which is a distinctive C language idiom and a common 'macro trick' indicating human authorship."
187,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains non-breaking spaces (U+00A0) within string literals (e.g., in `fprintf` and `fscanf` formats), and exhibits inconsistent indentation for the `strncpy` and `maxcount++` lines inside the nested `if` block, both strong human fingerprints."
188,C,human,gemini-2.5-flash,zero_shot,human,8,"The code contains commented-out experimental code (`//wchar_t s_suits...`) with an explanatory comment about unicode support, and a commented-out `//free(d);` with a multi-line comment explaining the author's reasoning regarding the scope of the task, both clear human fingerprints."
189,C,human,gemini-2.5-flash,zero_shot,human,9,"The code exhibits a strong human fingerprint with the unusual `for` loop structure where `++i` is conditionally placed inside the loop body, indicating specific counting logic. Additionally, it uses Variable Length Arrays (VLA) in the `print` function and dense, concise mathematical expressions in `next_palindrome` and `gapful`, common in human-authored C code."
190,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains non-ASCII non-breaking spaces (U+00A0) within string literals in printf statements and uses `00` instead of `\0` for the null terminator, both highly idiosyncratic human fingerprints."
191,C,human,gemini-2.5-flash,zero_shot,human,9,"The code exhibits strong human fingerprints through its use of highly idiosyncratic C macro tricks ('otherwise' and 'given') to create a conditional flow, including a non-breaking space character within a macro definition, and the use of the 'register' keyword."
192,C,human,gemini-2.5-flash,zero_shot,human,8,"The code contains several human fingerprints, including the idiosyncratic initialization of `size_t tps = 0.0;`, the informal comment `//TPS Report`, and a detailed, experience-based explanation of `volatile` with colloquial phrasing like ""implying that the programmer knows more about that variable than the compiler""."
193,C,human,gemini-2.5-flash,zero_shot,human,9,"The code contains a non-breaking space (U+00A0) in the printf format string `""\n? : ""` where a regular space (U+0020) would be expected. This idiosyncratic character choice, lacking functional purpose and unusual in source code, is a strong human fingerprint."
194,C,human,gemini-2.5-flash,zero_shot,human,7,"The inline comments on the `#include` directives, specifying the exact symbol being used from each header (e.g., `/* HUGE_VAL */`), are an idiosyncratic human style choice to clarify dependencies."
195,C,human,gemini-2.5-flash,zero_shot,human,8,"The `printf` format string contains non-ASCII spaces (` `, U+00A0 NO-BREAK SPACE), which is a clear human fingerprint often resulting from typos or copy-paste artifacts."
196,C,human,gemini-2.5-flash,zero_shot,human,8,"The code uses highly compact and specific mathematical/logical expressions for leap year calculation and day-of-week determination (e.g., `days[1] -= (y % 4) || ...`, `w = y * 365 + ... + 6`, and `days[m] + (w < 5 ? -2 : 5) - w`). These include magic numbers and a distinctive C idiom, suggesting human authorship familiar with such concise, unannotated algorithms."
197,C,human,gemini-2.5-flash,zero_shot,human,8,"The code contains distinct human fingerprints, including the use of a `goto` statement for control flow and a potentially problematic `buffer[len - 1] == '\0'` check for EOF after `fgets`, which could lead to an out-of-bounds access if `len` is 0."
198,C,human,gemini-2.5-flash,zero_shot,human,9,"Multiple human fingerprints are present, including commented-out experimental code within a struct definition (`/* day_t year_day, */`), idiosyncratic historical notes (`/* France 1793 to 1805 had 10 day weeks! */`), a `todo` comment, specific algorithm citations, and an incomplete line of code at the end (`easter_`)."
199,C,human,gemini-2.5-flash,zero_shot,human,9,"The code exhibits an idiosyncratic function declaration style (return type on a separate line) and contains expert-level comments explaining subtle C language and OS interactions, such as the necessity of `volatile` for compiler optimization and the safe handling of `SIGFPE`."
