id,language,true_label,model,strategy,prediction,confidence,explanation
79,Python,human,claude-haiku,cot,human,8,"Multiple human fingerprints observed: (1) Python 2 idioms (xrange, print statement) suggesting code written before Python 3 standardization; (2) magic number DIFF_THRESHOLD = 1e-40 without explanation; (3) terse, non-pedagogical inline comments ('Enforce boundary conditions') reflecting lived debugging; (4) idiosyncratic algorithmic choices (bool(i) + bool(j) arithmetic to count neighbors) suggesting experimental problem-solving rather than standard library design; (5) no defensive scaffolding, docstrings, or pedagogical structure typical of AI output."
80,Python,human,claude-haiku,cot,human,7,"Commented-out experimental code present: '# return 1 + len({Fr(m, k)...})' shows an abandoned approach or debugging artifact. Additionally, the informal parameter naming ('length' as a boolean flag) and the ad-hoc demonstration block at the bottom carry traces of iterative development rather than polished AI generation."
81,Python,human,claude-haiku,cot,ai,7,"No human fingerprints observed: code is stylistically uniform, lacks comments, debug artifacts, or idiosyncratic patterns. Multiple AI markers present: pedagogical variable naming (dist, nxt, path), demonstration scaffolding with if __name__ == '__main__' block and hardcoded example, exhaustive edge-case handling (i != j check), and placeholder-flavored names throughout (rn, sum_ik_kj, product). The print formatting and structured output are characteristic of pedagogical/tutorial-style AI generation."
82,Python,human,claude-haiku,cot,human,8,"The code contains multiple human fingerprints: (1) Python 2 syntax ('print ' statement without parentheses on line 7), suggesting code written before Python 3 migration; (2) inconsistent print styles within the same file (unparenthesized print statement followed by parenthesized format call), typical of incremental code evolution; (3) hardcoded magic numbers (13, 10, 1.0, 3.2, 2.0) without explanation, and the use of bitwise shift (1 << i) without comment—patterns characteristic of mathematical/algorithmic code evolved through debugging rather than generated fresh. The lack of pedagogical comments or defensive scaffolding, combined with these stylistic inconsistencies and dated language features, points to authentic human authorship."
83,Python,human,claude-haiku,cot,human,7,The variable name 'summ' is an idiosyncratic misspelling/abbreviation (instead of 'sum') that reflects lived debugging or personal coding habit rather than systematic design. The comment '# old value queue' is informal and colloquial. These are minor but genuine human fingerprints indicating manual authorship.
84,Python,human,claude-haiku,cot,human,8,"The code contains multiple human fingerprints: (1) idiosyncratic function naming 'trajan' instead of standard 'tarjan' (typo or personal variant), (2) non-standard variable naming 'pos' and 'S' mixed with camelCase 'V', (3) detailed inline comments explaining the 'root' field states in colloquial language ('not yet visited', 'already processed', 'what Wikipedia pseudo code calls'), and (4) the comment pattern 'table 1' and 'table 2' suggesting incremental development. These are characteristic of evolved, personally-authored code rather than clean AI generation."
85,Python,human,claude-haiku,cot,human,9,"The code contains a clear REPL/interactive artifact: the '>>>' Python prompt prefix, which is a definitive human fingerprint indicating interactive interpreter use rather than a script or AI-generated demonstration. This is specifically listed as sufficient evidence for human authorship."
86,Python,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style choices and a distinctive algorithmic pattern characteristic of human authorship. The multi-line string continuation for the fractran sequence with inconsistent spacing, the use of for-else control flow (an uncommon Python idiom), and the colloquial main-block demonstration suggest lived experience with the language rather than template generation. The magic sequence of fractions lacks explanatory comment, typical of domain-specific code written by someone familiar with FRACTRAN."
87,Python,human,claude-haiku,cot,human,9,"REPL artifact detected: '>>>' prompt indicator is a distinctive fingerprint of interactive Python session history, characteristic of human-authored code copied from or documented in a live interpreter session."
88,Python,human,claude-haiku,cot,ai,7,"No human fingerprints observed. Multiple AI markers present: pedagogical variable naming (factorwords, factor_and_word), defensive sorting by factor despite unclear necessity, exhaustive demonstration scaffolding with if __name__ == '__main__': block around trivial example code, and uniformly clean structure with generic placeholder-flavored names throughout."
89,Python,human,claude-haiku,cot,human,8,"Multiple human fingerprints present: (1) use of deprecated Python 2 syntax (xrange, print statement without parentheses), (2) commented-out logic ('continue # -1'), (3) idiosyncratic variable naming and ad-hoc logic flow suggesting iterative development (e.g., the 'back' variable pattern in solve(), the sentinel value -1 for borders), and (4) a hardcoded puzzle input ('hi') with example usage at the bottom rather than parameterized scaffolding. These patterns reflect accumulated problem-solving choices rather than uniform generated code."
90,Python,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style and incomplete/buggy patterns characteristic of iterative development. The sieve function has a logic error—the inner while loop after the for loop lacks a corresponding outer loop increment, causing infinite loop behavior. The variable naming ('c', 'p', 'r', 'rr') is terse and personal rather than pedagogical. The script appears to be a working-but-imperfect solution to Project Euler problem 26, with the fingerprints of debugging and incremental refinement evident in the awkward control flow and shorthand variable names."
91,Python,human,claude-haiku,cot,ai,7,"No human fingerprints detected. The code exhibits AI markers: pedagogical comments (""# or"") that restate equivalent approaches without practical necessity, demonstration scaffolding showing multiple solution variants, and placeholder-flavored variable names ('x'). The uniform structure and exhaustive enumeration of alternatives without contextual purpose suggests synthetic generation rather than lived coding experience."
92,Python,human,claude-haiku,cot,human,8,"The code contains a clear human fingerprint: an incomplete final line ('return cou' instead of 'return counter'). This is a characteristic debugging artifact — either a mid-edit save, a copy-paste truncation, or an interrupted refactoring session. AI-generated code is rarely left in broken, compilable states. Additionally, the comment 'NOTE: The order of these patterns is significant.' reflects lived debugging experience (likely discovered through trial-and-error), and the regex patterns show domain-specific problem-solving rather than pedagogical uniformity."
93,Python,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style inconsistencies characteristic of human authorship: irregular spacing around parentheses (""if (take"" vs ""print (f'Computer""), inconsistent use of global state management, and a logic bug where getTokens() and compTurn() both receive curTokens but operate on a stale global tokens variable—the kind of subtle mistake that accumulates during iterative debugging rather than being generated cleanly."
94,Python,human,claude-haiku,cot,human,7,"The comments '# pushing' and '# is empty?' are informal, colloquial, and idiosyncratic — they read like notes to self rather than standard documentation. This is characteristic of a developer annotating their own exploratory code."
95,Python,human,claude-haiku,cot,ai,7,"No human fingerprints detected: no version annotations, debug artifacts, commented-out code, typos, or idiosyncratic style variations. Multiple AI markers present: pedagogical structure (test cases followed by clean function definition), placeholder-flavored variable names ('address', 'netloc', 'parsed'), exhaustive input validation via try/except for a straightforward task, and demonstration scaffolding with a test loop at the end. The code is stylistically uniform and defensively structured beyond necessity."
96,Python,human,claude-haiku,cot,human,9,"The snippet contains multiple human fingerprints: REPL/interactive artifacts (>>> prompts and output interspersed with code), idiosyncratic style (terse one-liner function definition using reduce with unconventional logic, compact % formatting), and experimental exploratory code typical of an interactive session testing a non-standard factorial variant across multiple parameters."
97,Python,human,claude-haiku,cot,human,8,"Multiple human fingerprints present: (1) Idiosyncratic style—inconsistent string formatting mixing f-string and %-formatting in the same print statement; (2) Typo in comment: 'Egyption' instead of 'Egyptian'; (3) Commented-out testing code and experimental structure suggesting iterative development; (4) Non-pedagogical, functional comments reflecting actual usage intent rather than restating code."
98,Python,human,claude-haiku,cot,ai,7,"No human fingerprints detected. The code exhibits AI markers: generic placeholder function name (sumDigits), pedagogical simplicity, and a single-function structure without comments, version history, or idiosyncratic style choices. The implementation is clean and featureless—consistent with AI-generated scaffolding."
99,Python,human,claude-haiku,cot,ai,7,"No human fingerprints detected: code is stylistically uniform, contains pedagogical demonstration scaffolding (if __name__ == '__main__' with example usage), uses placeholder-flavored variable names ('txt', 'item', 'grp', 'sqz'), and includes exhaustive test cases (empty strings, unicode, long sequences) beyond task necessity. Clean anonymous structure with no debugging artifacts, idiosyncrasies, or personal annotations."
100,C,ai,claude-haiku,cot,human,8,"Version annotation present ('// version 1.1.2'), idiosyncratic macro usage (ESC constant for ANSI sequences), hardcoded magic numbers (7, 3, 80x24) without explanation, and informal inline comments ('left', 'right', 'assuming 80 x 24 terminal') indicating accumulated debugging and personal coding habits."
101,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed: no comments, no debug artifacts, no idiosyncratic style, no version annotations, or experimental code. Multiple AI markers present: pedagogical variable naming (a, b, c), defensive initialization of unused variable c, boilerplate structure (includes, main wrapper, explicit cleanup), and demonstration scaffolding (two example computations with gmp_printf)."
102,C,ai,claude-haiku,cot,ai,6,"No human fingerprints detected. The code is structurally clean and stylistically uniform with no comments, idiosyncrasies, or traces of iterative authorship. Absence of defensive scaffolding or pedagogical markers also consistent with AI generation."
103,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: code is stylistically uniform, contains no comments, debug artifacts, version annotations, or idiosyncratic patterns. Multiple AI markers present: pedagogical function structure, defensive null checks (limit > 0, limit > 1), exhaustive algorithmic implementation with placeholder-style naming (result, count), and demonstration scaffolding in main() with boilerplate structure."
104,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed: no version/authorship annotations, no commented-out code, no debug artifacts, no idiosyncratic style inconsistencies, no colloquial comments or typos. AI markers present: pedagogical structure with functional naming (safe_add, Init_safe_add), defensive rounding mode management (save/restore pattern), and clean uniform style throughout suggesting synthetic generation."
105,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed: code lacks comments, debug artifacts, idiosyncratic style variations, or personal annotations. Multiple AI markers present: pedagogical struct naming (factorion_t), uniform defensive initialization pattern, placeholder-generic function names (factorion_call, factorion_init), demonstration scaffolding in main(), and exhaustive type consistency throughout. The code is structurally clean and stylistically uniform with no residue of iterative authorship."
106,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: code is uniformly formatted, lacks comments, debug artifacts, or idiosyncratic style. The clean, pedagogically minimal structure and absence of lived-experience traces are consistent with AI generation."
107,C,ai,claude-haiku,cot,human,8,"Version annotation present ('// version 1.1.4-3') is a clear human fingerprint indicating iterative development. Additionally, the function names 'diversityTheorem', 'averageSquareDiff', and the specific printf formatting with aligned labels ('average-error', 'crowd-error', 'diversity') reflect idiomatic domain knowledge and personal naming conventions, not generic placeholder naming typical of AI generation."
108,C,ai,claude-haiku,cot,human,7,"The code contains a version annotation ('// version 1.1.0') at the top, a distinctive human fingerprint indicating iterative development. Additionally, the nested swap function definition inside cocktailSort, the hardcoded test arrays with magic numbers (100, 2, 56, etc.), and the somewhat verbose implementation pattern reflect practical debugging and testing—characteristics of lived coding experience rather than pedagogical AI generation."
109,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed. The code exhibits multiple AI markers: pedagogical variable naming (amb_state, choice), uniform defensive structure (NULL initialization, exhaustive memory management), exhaustive edge-case handling (realloc doubling strategy), and demonstration scaffolding (the main function applies the amb/backtracking framework to a self-contained word-linking puzzle with no apparent debugging artifacts or personal idiosyncrasies)."
110,C,ai,claude-haiku,cot,human,7,"The code exhibits multiple human fingerprints: (1) inconsistent error handling patterns with some branches using Py_DECREF(it) before return and others not; (2) undefined variable 'result' used without initialization, suggesting experimental/incomplete code; (3) redundant Py_INCREF/Py_DECREF pairs and inefficient control flow (len == 0 check after decrement, nested step-skipping loop) indicating iterative debugging rather than clean design; (4) the mix of defensive checks and logical gaps suggests evolved, unpolished code rather than AI-generated pedagogical structure."
111,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed: no commented-out code, debug artifacts, version annotations, idiosyncratic style inconsistencies, colloquial comments, or Stack Overflow fragments. Multiple AI markers present: pedagogical structure (three nearly identical pascalX functions with minimal variation), exhaustive demonstration scaffolding (main() with hardcoded n=5 and three printMatrix calls), and uniform placeholder naming ('m', 'n', 'i', 'j'). The code is structurally clean and stylistically uniform throughout."
112,C,ai,claude-haiku,cot,ai,6,"No human fingerprints detected: the code lacks comments, idiosyncratic style, debug artifacts, or authorship markers. Uniform formatting and straightforward structure are consistent with AI generation, though the absence of AI scaffolding markers (pedagogical comments, example blocks, defensive code) leaves some ambiguity."
113,C,ai,claude-haiku,cot,human,7,"The code exhibits idiosyncratic spacing and formatting habits inconsistent with typical AI generation: irregular whitespace around array subscripts (e.g., 'hofstadters[ i - 1 ]' with spaces inside brackets), mixed spacing in the for loop condition ('i = 3 ; i < size' with space before semicolon), and an unusual exclamation mark in the printf output ('1000'th term is %d!') that suggests a person's colloquial voice rather than generated scaffolding."
114,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected. The code exhibits multiple AI markers: pedagogical comments restating what code does (e.g., 'will be grown as needed by the realloc above', 'no data at this point'), exhaustive setup and cleanup scaffolding, uniform defensive structure (NULL check after realloc), and a generic 'Example usage' quality to the main function. The style is clean, consistent, and demonstrates canonical libcurl patterns without idiosyncratic variation or debugging artifacts."
115,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed. The code exhibits multiple AI markers: pedagogical structure (simple mandelbrot function followed by straightforward main loop with example usage), placeholder-flavored iteration naming (i, x, y), defensive scaffold structure (the if/else for output control), and the absence of any idiosyncratic style, comments, or debugging artifacts typical of lived development experience. The magic numbers (50 iterations, 0.05/0.0315 step sizes, ±2 bounds) lack explanation but fit pedagogical demonstration rather than production code with author notes."
116,C,ai,claude-haiku,cot,human,7,"The code contains an idiosyncratic bug (isbn[i] == '' with empty string literal instead of a character) that is characteristic of human debugging/evolution rather than AI generation, which would produce syntactically sound code. Additionally, the manual string manipulation without standard library functions and the hardcoded test ISBN in main() reflect iterative development patterns typical of human authorship."
117,C,ai,claude-haiku,cot,human,7,"The code contains a distinctive idiosyncratic pattern: using bool variables (i, j) in a for loop with <= true comparison and increment operations, which is unconventional and suggests manual, exploratory coding rather than polished generation. Additionally, the repetitive printf statements with blank lines between outputs show the characteristic messiness of debugging/testing code rather than the clean demonstration structure typical of AI generation."
118,C,ai,claude-haiku,cot,human,7,"The code exhibits idiosyncratic naming conventions ('spl_var', 'spl_dev' as abbreviations for sample variance and sample deviation) and a logical inconsistency (count is hardcoded to 1 while the loop runs 5 times, causing incorrect statistical calculations). These suggest trial-and-error debugging rather than polished generation. The abbreviated variable names and the apparent mismatch between intent and implementation are characteristic of evolving, personal code rather than AI-generated output, which would likely use clearer names and correct logic."
119,C,ai,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style choices and problem-domain specificity consistent with human authorship. Notable fingerprints: (1) Magic number 0.55 used without explanation or comment—typical of someone working from a known problem definition; (2) Unconventional variable naming ('p' for power index, 'r' for ratio) that suggests evolving understanding rather than pedagogical clarity; (3) The recurrence relation a[n] = a[p] + a[n - p] with p = a[n-1] is domain-specific (Mallows' sequence) and lacks any introductory comment, suggesting the author knew what they were computing; (4) Inconsistent comment style—only the header comment is present, no docstring or function-level documentation typical of AI scaffolding. The code is functional and clean, but lacks the exhaustive pedagogical comments and defensive structure that would mark it as AI-generated."
120,C,ai,claude-haiku,cot,human,8,"The code contains a distinctive logical bug in the `longer()` function that appears to be a residue of debugging/misunderstanding rather than pedagogical scaffolding: it checks `b[strlen(a)-1] == '\0'` (comparing a character in b at offset strlen(a)-1 to null terminator), which does not correctly implement string length comparison. This kind of malformed logic mixed with otherwise structured C code is a human fingerprint—an artifact of incomplete debugging or trial-and-error development."
121,C,ai,claude-haiku,cot,human,7,"The code exhibits several human fingerprints: inconsistent error handling (some edge cases explicitly checked with stderr messages and exit(), others silently handled), a mathematically non-obvious geometry problem solved with hand-crafted formulas lacking explanatory comments, and hardcoded test values (0.1234, 0.9876, etc.) typical of iterative development rather than pedagogical demonstration. The lack of defensive comments, minimal validation, and direct mathematical implementation suggest experienced domain knowledge applied pragmatically rather than AI-generated scaffolding."
122,C,ai,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style choices characteristic of human authorship: mixed variable naming conventions (camelCase 'Notes' alongside lowercase 'timer'), hardcoded magic number (100) for buffer size without explanation, and a pragmatic but inelegant approach (reusing 'Notes' variable name in both branches, no input validation). The absence of pedagogical comments, defensive error handling beyond basic null checks, and demonstration scaffolding further supports human authorship."
123,C,ai,claude-haiku,cot,ai,6,"No human fingerprints detected. Code is stylistically uniform, minimal, and follows standard C conventions with no evidence of debugging artifacts, personal habits, or iterative development. Clean anonymous code with no distinctive markers of either origin."
124,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: no debug artifacts, version annotations, inconsistent style, commented-out code, informal comments, or idiosyncratic patterns. Multiple AI markers present: pedagogical variable names (less, more, pivotList), demonstration scaffolding (main function with hardcoded test array), exhaustive edge-case handling (separate pivotList for duplicates), and generic placeholder naming (result, i). The code is structurally clean and stylistically uniform throughout."
125,C,ai,claude-haiku,cot,human,7,"The code contains idiosyncratic style choices and a human error pattern: inconsistent comments ('//get index of char' and '//put at beginning of list' use C++ style in C code), and the decodeMTF function has a logic bug (loop iterates 26 times regardless of input length, decoding only 26 characters) that reflects trial-and-error debugging rather than pedagogical design. These are characteristic human fingerprints."
126,C,ai,claude-haiku,cot,human,8,"The code exhibits multiple human fingerprints: inconsistent casting patterns and variable naming choices (ua, ub instead of consistent style), a somewhat awkwardly-phrased inline comment about shift operand requirements that reads like a note-to-self ('but all shifts require an unsigned right operand'), and the presence of hardcoded test values (-460, 6) without pedagogical framing. The rotation logic uses a distinctive bitwise trick (rol/ror) that is neither defensive nor over-commented, suggesting working code that evolved through debugging rather than generated scaffolding."
127,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed: no version annotations, no idiosyncratic style inconsistencies, no commented-out code, no personal comments or typos, no stack-overflow fragments. Multiple AI markers present: pedagogical variable naming (hasLength, predicateMax, predicateMin, predicateAve), defensive structure (if (n > 0) check), exhaustive predicate coverage for a simple task, and demonstration scaffolding via hardcoded test data in main()."
128,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed. Multiple AI markers present: pedagogical variable naming (seq, n, last), defensive structure (assert at function start), exhaustive edge-case handling in the classification logic (Terminating, Perfect, Amicable, Sociable, Aspiring, Non-Terminating), and demonstration scaffolding with hardcoded test arrays and example usage in main()."
129,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: no version annotations, no debug artifacts, no idiosyncratic style variations, no commented-out experimental code, no colloquial comments or typos. The code exhibits multiple AI markers: pedagogical variable naming (x, y, z, dx, dy), hardcoded array limits (d[1000][1000]), demonstration scaffolding with main() example, and uniform structure. The levenshtein_align function logic is convoluted and appears algorithmically questionable (goto done, index arithmetic x0+1, y0+1 never incremented), suggesting template-generated rather than debugged-through-iteration code."
130,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: no comments, debug artifacts, idiosyncratic style inconsistencies, or personal markers. Code exhibits AI characteristics: pedagogical structure (function pointers passed to first() as a demonstration pattern), placeholder-flavored names ('result', 'func'), and exhaustive scaffolding (complete main() example with unused argc/argv). The code is structurally clean and stylistically uniform throughout."
131,C,ai,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style and a debugging artifact: the first timing block (lines 6-9) measures 'nothing' and is left in place without removal, suggesting exploratory/iterative development typical of a debugging session. Additionally, the variable naming ('cpu_time_used', 'sum') and structure show lived pragmatism rather than pedagogical uniformity."
132,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed. The code exhibits multiple AI markers: pedagogical variable naming (result, p, q, rotated, alphabet), demonstration scaffolding with a hardcoded example string in main(), exhaustive structure with explicit memory management and null termination, and placeholder-flavored names throughout. The code is structurally clean and uniform with no idiosyncratic style, comments, debug artifacts, or authorship traces."
133,C,ai,claude-haiku,cot,human,8,"The code exhibits multiple human fingerprints: inconsistent naming conventions (camelCase for function/variable names like 'Chao', 'lAlphabet', 'eText', 'rAlphabet' mixed with snake_case absent entirely), hardcoded magic constants without explanation ('HXUCZVAMDSLKPEFJRIGTWOBNYQ', '26', '14', '13'), and the distinctive algorithm implementation (Enigma-like cipher with permutation logic) that bears the marks of a specific cryptographic implementation task rather than generic scaffolding. The code lacks pedagogical comments, demonstration boilerplate is minimal, and the implementation details show domain-specific choices rather than AI-generated defensive uniformity."
134,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed: no version annotations, typos, commented-out code, debug artifacts, or idiosyncratic style inconsistencies. Multiple AI markers present: pedagogical variable names (runner, prime_generator), uniform defensive structure, exhaustive loop scaffolding, and demonstration-style main() block with hardcoded loop count (20 iterations) typical of generated example code."
135,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: no version annotations, debug artifacts, idiosyncratic style inconsistencies, commented-out code, or colloquial comments. Multiple AI markers present: pedagogical structure (init_string, writefunc are textbook helper functions with straightforward error handling), defensive null-checking on malloc/realloc, uniform error-handling pattern, and clean boilerplate demonstrating curl usage. The code reads as pedagogical scaffolding rather than lived debugging experience."
136,C,ai,claude-haiku,cot,human,7,"The code carries a version annotation ('// version 1.1.2') at the top, which is a clear human fingerprint indicating iterative development and tracking. Additionally, the commenting style ('mark the beads', 'count how many beads are on each post') reflects pragmatic, domain-specific annotations typical of working code rather than pedagogical scaffolding. The implementation includes a concrete main() with a hardcoded test array, which is practical rather than defensive, and the overall structure lacks the uniformity and exhaustive edge-case handling characteristic of AI generation."
137,C,ai,claude-haiku,cot,human,7,"The code contains idiosyncratic stylistic choices and practical debugging artifacts: the raw ANSI escape sequences (\x1b[?1049h, \x1b[H, \x1b[?1049l) are hardcoded without explanation or constants, suggesting interactive terminal experimentation; the carriage return with fflush() indicates hands-on testing of output behavior; and the specific countdown-with-sleep pattern feels like a personal utility script rather than pedagogical demonstration code. These cumulative traces suggest lived debugging experience."
138,C,ai,claude-haiku,cot,human,7,"The code exhibits idiosyncratic variable naming conventions (p10, n2, p, n) that reflect domain-specific shortcuts and abbreviated mathematical notation rather than pedagogical clarity. The bit-manipulation idioms (v << 1, v & 1, v >>= 1) and the use of magic numbers (N, P, T as #defines) without defensive comments, combined with terse loop structures and minimal documentation, suggest accumulated authorial habits rather than AI-generated pedagogical scaffolding. No AI markers such as exhaustive docstrings, defensive validation, or explanatory comments are present."
139,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: code is stylistically uniform (consistent snake_case, regular indentation, uniform quote style), contains no version annotations, commented-out code, debug artifacts, colloquial comments, or idiosyncratic patterns. Multiple AI markers present: pedagogical structure with step-by-step printf output ('input operation stack', 'push', 'calculate'), exhaustive operator coverage (including pow for exponentiation), defensive null-check pattern (if stack->size == 0), boilerplate main() with hardcoded example, and generic placeholder naming ('data', 'value', 'result', 'token'). The debugging printf statements throughout suggest demonstration scaffolding rather than lived-experience iteration."
140,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: no version annotations, debug artifacts, idiosyncratic style inconsistencies, commented-out code, or informal comments. Multiple AI markers present: pedagogical function naming ('stripChars'), demonstration scaffolding with 'Example usage' in main(), placeholder-generic variable names ('result', 'match'), and defensively structured regex operations (regcomp/regfree wrapping). The code is structurally clean and stylistically uniform throughout."
141,C,ai,claude-haiku,cot,ai,6,"No human fingerprints observed. The code is a single-line ternary operator with generic placeholder names ('condition', 'truevalue', 'falsevalue'), consistent with AI demonstration scaffolding. However, the absence of context and pedagogical comments prevents higher confidence."
142,C,ai,claude-haiku,cot,human,8,"Multiple human fingerprints observed: (1) Colloquial comment '//TPS Report' with non-standard capitalization suggests personal naming convention; (2) Detailed, explanatory comments about compiler behavior and volatile semantics ('volatile tells the compiler not to make any assumptions...') indicating lived debugging experience; (3) The comment 'A stub function that simply represents whatever it is that we want to multiple times' contains a typo ('want to multiple times' should be 'want to do multiple times'), characteristic of human authorship; (4) The specific design choice to use volatile as a compiler-optimization workaround reflects real-world troubleshooting rather than pedagogical scaffolding."
143,C,ai,claude-haiku,cot,human,7,"The code contains idiosyncratic stylistic choices: inconsistent spacing in array initialization (some answers on one line, others wrapped), informal colloquial comments ('Hello. The Magic 8 Ball knows all.'), and a hardcoded magic number (20) without explanation. These are characteristic of lived, iterative development rather than polished AI generation."
144,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected. The code exhibits multiple AI markers: pedagogical variable naming ('line', 'len', 'read'), defensive structure (free() after loop despite potential early returns), and a demonstration-scaffolding pattern with getline() in a stripped-down example. The style is uniformly clean with no idiosyncrasies, comments, version history, or debugging artifacts typical of lived authorship."
145,C,ai,claude-haiku,cot,ai,7,"No human fingerprints detected: no comments, debug artifacts, version annotations, idiosyncratic style variation, or commented-out code. Multiple AI markers present: pedagogical structure with straightforward variable names (str1, str2, result, pos, removed), boilerplate main() with example usage hardcoded as function calls, and defensive malloc without error checking despite simplicity of task. The code is structurally clean and stylistically uniform throughout."
146,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed: no version annotations, comments, idiosyncratic style variation, debug artifacts, or colloquial remarks. Multiple AI markers present: pedagogical structure (simple main loop with no error handling), placeholder-flavored variable names (tm, t, year, month), exhaustive but unnecessary initialization of struct fields, and demonstration scaffolding (example usage in main with command-line argument parsing for a trivial task)."
147,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed. The code exhibits multiple AI markers: pedagogical structure with defensive null checks (fp == NULL), uniform variable naming (temp, token, count, len), exhaustive edge-case handling (checking j != 7, count < 7), and demonstration scaffolding pattern (reading from file, processing lines, printing results). The code is structurally clean and stylistically uniform throughout with no idiosyncrasies, commented-out experiments, or personal annotations."
148,C,ai,claude-haiku,cot,human,8,"Multiple human fingerprints detected: (1) Idiosyncratic/inconsistent variable naming mixing conventions (HCS, nm1, mNum, nVal, maxRatio); (2) Commented-out or seemingly incomplete logic — the redundant fmax() call inside the if statement (maxRatio = fmax(ratio, maxRatio)) suggests experimental/iterative debugging; (3) Magic numbers (0.55, 20) used without explanation or constants; (4) Suspicious printf format specifiers ('%,d%n', '%n') that appear malformed or platform-specific, typical of code evolved through trial-and-error rather than initial design; (5) Variable nm1 shows shorthand abbreviation (n-minus-1) typical of interactive development. The overall structure suggests incremental problem-solving rather than clean generation."
149,C,ai,claude-haiku,cot,ai,7,"No human fingerprints observed. Multiple AI markers present: pedagogical comments restating what code does (""Without a delegate:"", ""With a delegate:""), demonstration scaffolding with example usage in main(), defensive null-checking beyond task requirements (v != NULL && v->thing != NULL), and consistently placeholder-flavored naming (delegate, thing, dummy). Code is structurally clean and stylistically uniform throughout."
150,C,human,claude-haiku,cot,human,7,"The code exhibits several human fingerprints: inline comments with specific purpose ('/* Open the controlling terminal. */', '/* Get window size of terminal. */'), inconsistent comment style (inline C-style comments mixed with header-level includes), and a minor trailing whitespace artifact after 'close(fd);' that suggests iterative editing rather than generation. The code also reflects practical, working knowledge of BSD/POSIX terminal control rather than pedagogical scaffolding."
151,C,human,claude-haiku,cot,ai,7,"No human fingerprints observed: no version annotations, no idiosyncratic style choices, no commented-out code, no debug artifacts, no colloquial comments. The code exhibits AI markers: pedagogical simplicity, generic demonstration purpose (printing environment variables), defensive structure through repeated standard library calls, and boilerplate main() scaffolding typical of tutorial or generated examples."
152,C,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style inconsistencies typical of human authorship: irregular spacing (e.g., 'include<windows.h>' without space, inconsistent whitespace around operators), magic numbers without explanation (65536.0, hardcoded thresholds of 5 and 3), and a somewhat odd algorithmic structure (loop condition 'x > 5 || y < maxY-5' with asymmetric per-iteration decrements) that suggests iterative, trial-and-error development rather than pedagogical clarity. These imperfections and unexplained constants are human fingerprints."
153,C,human,claude-haiku,cot,human,9,"Multiple clear human fingerprints: (1) Comment acknowledging a suspected bug: '/* tries to make right margin more even; pretty sure there's an off-by-one bug here somewhere */', (2) Colloquial, informal tone in comments: 'which is--unlike what I have here--probably bug-free' and 'pretty sure there's an off-by-one bug', (3) Experimental design comments explaining iterative refinement: 'nonsensical hyphens to make greedy wrapping method look bad' and the detailed penalty discussion showing lived debugging experience, (4) The code snippet itself is truncated/incomplete (balanced_wrap function cuts off mid-line), which is characteristic of manual extraction or copy-paste from a working session. These are distinctive marks of human authorship accumulated through iterative development."
154,C,human,claude-haiku,cot,human,8,"Multiple human fingerprints observed: (1) Idiosyncratic macro definition `#define greet printf(""Hello There!\n"")` that is unconventional and lacks practical justification—a quirk of personal style; (2) Commented-out reasoning `/* To break goto infinite loop. */` showing debugging thought process; (3) Unusual control flow using goto with labels in a demonstrative, pedagogical manner that reflects iterative learning and experimentation rather than clean design; (4) The entire program structure exhibits the residue of someone working through C language concepts (scopes, macros, goto) in a self-directed learning session, with verbose explanatory printf statements interspersed throughout."
